issn;journal_title;oa_model;apc;year
2095-4956;Journal of Energy Chemistry;Hybrid;0;2016
2352-152X;Journal of Energy Storage;Hybrid;2500;2016
0923-4748;Journal of Engineering and Technology Management;Hybrid;1800;2016
1475-1585;Journal of English for Academic Purposes;Hybrid;1100;2016
2213-3437;Journal of Environmental Chemical Engineering;Hybrid;3000;2016
0095-0696;Journal of Environmental Economics and Management;Hybrid;1800;2016
0301-4797;Journal of Environmental Management;Hybrid;3000;2016
0272-4944;Journal of Environmental Psychology;Hybrid;1800;2016
0265-931X;Journal of Environmental Radioactivity;Hybrid;3000;2016
1001-0742;Journal of Environmental Sciences;Hybrid;3000;2016
2210-6006;Journal of Epidemiology and Global Health;Open Access;3000;2016
0737-0806;Journal of Equine Veterinary Science;Hybrid;2500;2016
2352-6181;Journal of Ethnic Foods;Open Access;0;2016
0378-8741;Journal of Ethnopharmacology;Hybrid;3300;2016
2452-4034;Journal of EuCornea;Open Access;2100;2016
1879-3665;Journal of Eurasian Studies;Open Access;0;2016
1728-869X;Journal of Exercise Science and Fitness;Open Access;3000;2016
1557-5063;Journal of Exotic Pet Medicine;Hybrid;2000;2016
0022-0965;Journal of Experimental Child Psychology;Hybrid;2150;2016
0022-0981;Journal of Experimental Marine Biology and Ecology;Hybrid;3000;2016
0022-1031;Journal of Experimental Social Psychology;Hybrid;1800;2016
1877-8585;Journal of Family Business Strategy;Hybrid;1100;2016
0304-405X;Journal of Financial Economics;Hybrid;1800;2016
1042-9573;Journal of Financial Intermediation;Hybrid;1800;2016
1386-4181;Journal of Financial Markets;Hybrid;1100;2016
1572-3089;Journal of Financial Stability;Hybrid;1100;2016
0094-730X;Journal of Fluency Disorders;Hybrid;1800;2016
0889-9746;Journal of Fluids and Structures;Hybrid;2500;2016
0022-1139;Journal of Fluorine Chemistry;Hybrid;2600;2016
1021-9498;Journal of Food and Drug Analysis;Open Access;0;2016
0889-1575;Journal of Food Composition and Analysis;Hybrid;3000;2016
0260-8774;Journal of Food Engineering;Hybrid;3000;2016
1752-928X;Journal of Forensic and Legal Medicine;Hybrid;3000;2016
2212-4780;Journal of Forensic Radiology and Imaging;Hybrid;2500;2016
1104-6899;Journal of Forest Economics;Hybrid;1500;2016
1872-5813;Journal of Fuel Chemistry and Technology;Hybrid;3000;2016
0022-1236;Journal of Functional Analysis;Hybrid;1500;2016
1756-4646;Journal of Functional Foods;Hybrid;3550;2016
1687-157X;Journal of Genetic Engineering and Biotechnology;Open Access;0;2016
1673-8527;Journal of Genetics and Genomics;Hybrid;3300;2016
0375-6742;Journal of Geochemical Exploration;Hybrid;2500;2016
0264-3707;Journal of Geodynamics;Hybrid;2500;2016
0393-0440;Journal of Geometry and Physics;Hybrid;2200;2016
1879-4068;Journal of Geriatric Oncology;Hybrid;1700;2016
1226-8453;Journal of Ginseng Research;Open Access;0;2016
2213-7165;Journal of Global Antimicrobial Resistance;Hybrid;2500;2016
0380-1330;Journal of Great Lakes Research;Hybrid;2500;2016
0363-5023;Journal of Hand Surgery;Hybrid;2500;2016
0894-1130;Journal of Hand Therapy;Hybrid;2000;2016
0304-3894;Journal of Hazardous Materials;Hybrid;2500;2016
0167-6296;Journal of Health Economics;Hybrid;1800;2016
1053-2498;Journal of Heart and Lung Transplantation;Hybrid;3300;2016
0168-8278;Journal of Hepatology;Hybrid;3000;2016
2210-8033;Journal of Herbal Medicine;Hybrid;1700;2016
2214-4048;Journal of High Energy Astrophysics;Hybrid;2200;2016
1047-8310;Journal of High Technology Management Research;Hybrid;1100;2016
0305-7488;Journal of Historical Geography;Hybrid;750;2016
0195-6701;Journal of Hospital Infection;Hybrid;3000;2016
1447-6770;Journal of Hospitality and Tourism Management;Hybrid;3000;2016
1473-8376;Journal of Hospitality, Leisure, Sport and Tourism Education;Hybrid;1100;2016
1051-1377;Journal of Housing Economics;Hybrid;1800;2016
0047-2484;Journal of Human Evolution;Hybrid;3000;2016
1001-6058;Journal of Hydrodynamics, Ser.B;Hybrid;3000;2016
1570-6443;Journal of Hydro-environment Research;Hybrid;3000;2016
0022-1694;Journal of Hydrology;Hybrid;3000;2016
2214-5818;Journal of Hydrology: Regional Studies;Open Access;1800;2016
0022-1759;Journal of Immunological Methods;Hybrid;3300;2016
1561-8811;Journal of Indian College of Cardiology;Hybrid;3000;2016
1226-086X;Journal of Industrial and Engineering Chemistry;Hybrid;2500;2016
0163-4453;Journal of Infection;Hybrid;3000;2016
1341-321X;Journal of Infection and Chemotherapy;Hybrid;3000;2016
1876-0341;Journal of Infection and Public Health;Hybrid;3000;2016
2214-2126;Journal of Information Security and Applications;Hybrid;2400;2016
1751-1577;Journal of Informetrics;Hybrid;1800;2016
2352-6645;Journal of Innovation in Digital Ecosystems;Open Access;0;2016
0162-0134;Journal of Inorganic Biochemistry;Hybrid;3300;2016
0022-1910;Journal of Insect Physiology;Hybrid;2600;2016
2095-3119;Journal of Integrative Agriculture;Hybrid;3000;2016
2095-4964;Journal of Integrative Medicine;Hybrid;3000;2016
1094-9968;Journal of Interactive Marketing;Hybrid;1800;2016
1061-9518;Journal of International Accounting, Auditing and Taxation;Hybrid;1800;2016
0022-1996;Journal of International Economics;Hybrid;1800;2016
1042-4431;Journal of International Financial Markets, Institutions and Money;Hybrid;1100;2016
1075-4253;Journal of International Management;Hybrid;1800;2016
0261-5606;Journal of International Money and Finance;Hybrid;1800;2016
2405-4526;Journal of Interprofessional Education and Practice;Hybrid;780;2016
2386-4583;Journal of Invasive Techniques in Physical Therapy;Open Access;0;2016
0022-2011;Journal of Invertebrate Pathology;Hybrid;3000;2016
0022-202X;Journal of Investigative Dermatology;Hybrid;3200;2016
1087-0024;Journal of Investigative Dermatology Symposium Proceedings;Hybrid;3200;2016
1006-706X;Journal of Iron and Steel Research International;Hybrid;3000;2016
1319-1578;Journal of King Saud University - Computer and Information Sciences;Open Access;0;2016
1018-3639;Journal of King Saud University - Engineering Sciences;Open Access;0;2016
1018-3647;Journal of King Saud University - Science;Open Access;0;2016
2352-2208;Journal of Logical and Algebraic Methods in Programming;Hybrid;1500;2016
0950-4230;Journal of Loss Prevention in the Process Industries;Hybrid;2500;2016
0022-2313;Journal of Luminescence;Hybrid;2200;2016
0164-0704;Journal of Macroeconomics;Hybrid;1100;2016
2213-9567;Journal of Magnesium and Alloys;Open Access;0;2016
1090-7807;Journal of Magnetic Resonance;Hybrid;3050;2016
0304-8853;Journal of Magnetism and Magnetic Materials;Hybrid;2600;2016
0161-4754;Journal of Manipulative and Physiological Therapeutics;Hybrid;3300;2016
1526-6125;Journal of Manufacturing Processes;Hybrid;3000;2016
0278-6125;Journal of Manufacturing Systems;Hybrid;3100;2016
2212-6821;Journal of Marine and Island Cultures;Open Access;0;2016
0924-7963;Journal of Marine Systems;Hybrid;3000;2016
0924-0136;Journal of Materials Processing Tech.;Hybrid;3100;2016
2238-7854;Journal of Materials Research and Technology;Open Access;0;2016
1005-0302;Journal of Materials Science and Technology;Hybrid;3000;2016
2352-8478;Journal of Materiomics;Open Access;0;2016
0022-247X;Journal of Mathematical Analysis and Applications;Hybrid;1500;2016
0732-3123;Journal of Mathematical Behavior;Hybrid;1800;2016
0304-4068;Journal of Mathematical Economics;Hybrid;1100;2016
0022-2496;Journal of Mathematical Psychology;Hybrid;1800;2016
2251-7294;Journal of Medical Hypotheses and Ideas;Open Access;0;2016
1939-8654;Journal of Medical Imaging and Radiation Sciences;Hybrid;3300;2016
0929-6441;Journal of Medical Ultrasound;Open Access;0;2016
0376-7388;Journal of Membrane Science;Hybrid;3300;2016
0749-596X;Journal of Memory and Language;Hybrid;1800;2016
0167-7012;Journal of Microbiological Methods;Hybrid;3300;2016
1684-1182;Journal of Microbiology, Immunology and Infection;Open Access;3000;2016
2213-879X;Journal of Microscopy and Ultrastructure;Open Access;3000;2016
0022-2828;Journal of Molecular and Cellular Cardiology;Hybrid;2150;2016
0022-2836;Journal of Molecular Biology;Hybrid;2150;2016
1381-1169;Journal of Molecular Catalysis. A, Chemical;Hybrid;2500;2016
1381-1177;Journal of Molecular Catalysis. B, Enzymatic;Hybrid;2500;2016
1093-3263;Journal of Molecular Graphics and Modelling;Hybrid;2600;2016
0167-7322;Journal of Molecular Liquids;Hybrid;2600;2016
0022-2852;Journal of Molecular Spectroscopy;Hybrid;1900;2016
0022-2860;Journal of Molecular Structure;Hybrid;2600;2016
0304-3932;Journal of Monetary Economics;Hybrid;1800;2016
1042-444X;Journal of Multinational Financial Management;Hybrid;1100;2016
0047-259X;Journal of Multivariate Analysis;Hybrid;2000;2016
1875-5100;Journal of Natural Gas Science and Engineering;Hybrid;2500;2016
1355-1841;Journal of Neonatal Nursing;Hybrid;3000;2016
1084-8045;Journal of Network and Computer Applications;Hybrid;2400;2016
0165-5728;Journal of Neuroimmunology;Hybrid;3000;2016
0911-6044;Journal of Neurolinguistics;Hybrid;2150;2016
0150-9861;Journal of Neuroradiology;Hybrid;3000;2016
0165-0270;Journal of Neuroscience Methods;Hybrid;2150;2016
0022-3093;Journal of Non-Crystalline Solids;Hybrid;2200;2016
0377-0257;Journal of Non-Newtonian Fluid Mechanics;Hybrid;2500;2016
1006-8104;Journal of Northeast Agricultural University (English edition);Hybrid;3000;2016
0022-3115;Journal of Nuclear Materials;Hybrid;3500;2016
0022-314X;Journal of Number Theory;Hybrid;1500;2016
2352-3859;Journal of Nutrition and Intermediary Metabolism;Open Access;1600;2016
1499-4046;Journal of Nutrition Education and Behavior;Hybrid;2500;2016
2211-3649;Journal of Obsessive-Compulsive and Related Disorders;Hybrid;1800;2016
0884-2175;Journal of Obstetric, Gynecologic and Neonatal Nursing;Hybrid;3000;2016
1701-2163;Journal of Obstetrics and Gynaecology Canada;Hybrid;3000;2016
2452-3364;Journal of Oncological Science;Open Access;0;2016
0272-6963;Journal of Operations Management;Hybrid;2000;2016
1888-4296;Journal of Optometry;Open Access;3000;2016
0278-2391;Journal of Oral and Maxillofacial Surgery;Hybrid;3000;2016
2212-5558;Journal of Oral and Maxillofacial Surgery, Medicine, and Pathology;Hybrid;3000;2016
2212-4268;Journal of Oral Biology and Craniofacial Research;Hybrid;3000;2016
1349-0079;Journal of Oral Biosciences;Hybrid;3000;2016
0022-328X;Journal of Organometallic Chemistry;Hybrid;2600;2016
0949-2658;Journal of Orthopaedic Science;Hybrid;3000;2016
2214-031X;Journal of Orthopaedic Translation;Open Access;0;2016
0972-978X;Journal of Orthopaedics;Hybrid;3000;2016
2210-4917;Journal of Orthopaedics, Trauma and Rehabilitation;Open Access;3000;2016
1672-2930;Journal of Otology;Open Access;0;2016
2213-0780;Journal of Outdoor Recreation and Tourism;Hybrid;1100;2016
1526-5900;Journal of Pain;Hybrid;3300;2016
0885-3924;Journal of Pain and Symptom Management;Hybrid;3000;2016
2095-3836;Journal of Palaeogeography;Open Access;0;2016
0743-7315;Journal of Parallel and Distributed Computing;Hybrid;2400;2016
2214-207X;Journal of Patient Safety and Infection Control;Hybrid;3000;2016
1083-3188;Journal of Pediatric and Adolescent Gynecology;Hybrid;2500;2016
0891-5245;Journal of Pediatric Health Care;Hybrid;2500;2016
0882-5963;Journal of Pediatric Nursing;Hybrid;2500;2016
0022-3468;Journal of Pediatric Surgery;Hybrid;2500;2016
2213-5766;Journal of Pediatric Surgery Case Reports;Open Access;500;2016
1477-5131;Journal of Pediatric Urology;Hybrid;3000;2016
1089-9472;Journal of PeriAnesthesia Nursing;Hybrid;2500;2016
0920-4105;Journal of Petroleum Science and Engineering;Hybrid;3300;2016
2095-1779;Journal of Pharmaceutical Analysis;Open Access;0;2016
0731-7085;Journal of Pharmaceutical and Biomedical Analysis;Hybrid;3050;2016
0022-3549;Journal of Pharmaceutical Sciences;Hybrid;3000;2016
1056-8719;Journal of Pharmacological and Toxicological Methods;Hybrid;3300;2016
1347-8613;Journal of Pharmacological Sciences;Open Access;0;2016
0095-4470;Journal of Phonetics;Hybrid;1100;2016
1010-6030;Journal of Photochemistry and Photobiology, A: Chemistry;Hybrid;2600;2016
1011-1344;Journal of Photochemistry and Photobiology, B: Biology;Hybrid;3300;2016
1389-5567;Journal of Photochemistry and Photobiology, C: Photochemistry Reviews;Hybrid;3300;2016
0022-3697;Journal of Physics and Chemistry of Solids;Hybrid;2200;2016
0928-4257;Journal of Physiology - Paris;Hybrid;3000;2016
1836-9553;Journal of Physiotherapy;Open Access;3000;2016
0970-2199;Journal of Pierre Fauchard Academy (India Section);Hybrid;3000;2016
0176-1617;Journal of Plant Physiology;Hybrid;2400;2016
1748-6815;Journal of Plastic, Reconstructive and Aesthetic Surgery;Hybrid;3300;2016
0161-8938;Journal of Policy Modeling;Hybrid;1200;2016
0378-7753;Journal of Power Sources;Hybrid;3800;2016
0378-2166;Journal of Pragmatics;Hybrid;1100;2016
0959-1524;Journal of Process Control;Hybrid;2400;2016
8755-7223;Journal of Professional Nursing;Hybrid;2500;2016
1883-1958;Journal of Prosthodontic Research;Hybrid;3000;2016
1874-3919;Journal of Proteomics;Hybrid;3300;2016
0022-3956;Journal of Psychiatric Research;Hybrid;3000;2016
0022-3999;Journal of Psychosomatic Research;Hybrid;3300;2016
0047-2727;Journal of Public Economics;Hybrid;1800;2016
1478-4092;Journal of Purchasing and Supply Management;Hybrid;1100;2016
0022-4049;Journal of Pure and Applied Algebra;Hybrid;1500;2016
0022-4073;Journal of Quantitative Spectroscopy and Radiative Transfer;Hybrid;2600;2016
1687-8507;Journal of Radiation Research and Applied Sciences;Open Access;0;2016
1546-0843;Journal of Radiology Nursing;Hybrid;2500;2016
2210-9706;Journal of Rail Transport Planning and Management;Hybrid;1100;2016
1002-0721;Journal of Rare Earths;Hybrid;3000;2016
1051-2276;Journal of Renal Nutrition;Hybrid;2500;2016
1001-7844;Journal of Reproduction and Contraception;Hybrid;3000;2016
2214-420X;Journal of Reproductive Health and Medicine;Hybrid;3000;2016
0165-0378;Journal of Reproductive Immunology;Hybrid;2500;2016
0092-6566;Journal of Research in Personality;Hybrid;1800;2016
0022-4359;Journal of Retailing;Hybrid;1100;2016
0969-6989;Journal of Retailing and Consumer Services;Hybrid;1100;2016
1674-7755;Journal of Rock Mechanics and Geotechnical Engineering;Open Access;0;2016
0743-0167;Journal of Rural Studies;Hybrid;1800;2016
0022-4375;Journal of Safety Research;Hybrid;2000;2016
1319-6103;Journal of Saudi Chemical Society;Open Access;0;2016
0022-4405;Journal of School Psychology;Hybrid;1800;2016
1440-2440;Journal of Science and Medicine in Sport;Hybrid;3000;2016
1385-1101;Journal of Sea Research;Hybrid;2500;2016
1060-3743;Journal of Second Language Writing;Hybrid;1800;2016
1058-2746;Journal of Shoulder and Elbow Surgery;Hybrid;2750;2016
0022-4596;Journal of Solid State Chemistry;Hybrid;3050;2016
0022-460X;Journal of Sound and Vibration;Hybrid;3100;2016
0895-9811;Journal of South American Earth Sciences;Hybrid;2500;2016
2095-2546;Journal of Sport and Health Science;Open Access;0;2016
0378-3758;Journal of Statistical Planning and Inference;Hybrid;2000;2016
0960-0760;Journal of Steroid Biochemistry and Molecular Biology;Hybrid;3550;2016
0022-474X;Journal of Stored Products Research;Hybrid;2500;2016
0963-8687;Journal of Strategic Information Systems;Hybrid;1800;2016
1052-3057;Journal of Stroke and Cerebrovascular Diseases;Hybrid;3000;2016
1047-8477;Journal of Structural Biology;Hybrid;2600;2016
0191-8141;Journal of Structural Geology;Hybrid;3300;2016
0740-5472;Journal of Substance Abuse Treatment;Hybrid;3000;2016
1931-7204;Journal of Surgical Education;Hybrid;3000;2016
0022-4804;Journal of Surgical Research;Hybrid;3000;2016
2300-3960;Journal of Sustainable Mining;Open Access;0;2016
0747-7171;Journal of Symbolic Computation;Hybrid;1500;2016
1383-7621;Journal of Systems Architecture;Hybrid;1500;2016
1658-3655;Journal of Taibah University for Science;Open Access;0;2016
1658-3612;Journal of Taibah University Medical Sciences;Open Access;0;2016
0022-4898;Journal of Terramechanics;Hybrid;2500;2016
2212-2672;Journal of the Academy of Nutrition and Dietetics;Hybrid;2750;2016
0890-8567;Journal of the American Academy of Child and Adolescent Psychiatry;Hybrid;2750;2016
0190-9622;Journal of the American Academy of Dermatology;Hybrid;3000;2016
0735-1097;Journal of the American College of Cardiology;Hybrid;3000;2016
2213-5103;Journal of the American College of Clinical Wound Specialists;Hybrid;1700;2016
1546-1440;Journal of the American College of Radiology;Hybrid;3300;2016
1072-7515;Journal of the American College of Surgeons;Hybrid;3000;2016
