issn;journal_title;oa_mode;apc;year;;;
1469-8455;International Journal of Children's Spirituality;Hybrid;2950;2013;;;
1744-5183;International Journal of Clinical and Experimental Hypnosis;Hybrid;2950;2013;;;
1939-2702;International Journal of Coal Preparation and Utilization;Hybrid;2950;2013;;;
2157-6475;International Journal of Comparative and Applied Criminal Justice;Hybrid;2950;2013;;;
1029-0257;International Journal of Computational Fluid Dynamics;Hybrid;2950;2013;;;
1875-6883;International Journal of Computational Intelligence Systems;Hybrid;1500;2013;;;
1362-3052;International Journal of Computer Integrated Manufacturing;Hybrid;2950;2013;;;
1029-0265;International Journal of Computer Mathematics;Hybrid;2950;2013;;;
1366-5820;International Journal of Control;Hybrid;2950;2013;;;
1754-2111;International Journal of Crashworthiness;Hybrid;2950;2013;;;
1477-2833;International Journal of Cultural Policy;Hybrid;2950;2013;;;
1754-2871;International Journal of Culture and Mental Health;Hybrid;2950;2013;;;
2165-0357;International Journal of Design Creativity and Innovation;Hybrid;2950;2013;;;
1753-8955;International Journal of Digital Earth;Hybrid;2950;2013;;;
1465-346X;International Journal of Disability, Development and Education;Hybrid;2950;2013;;;
1469-8463;International Journal of Early Years Education;Hybrid;2950;2013;;;
1362-3060;International Journal of Electronics;Hybrid;2950;2013;;;
2168-1732;International Journal of Electronics Letters;Hybrid;2950;2013;;;
1029-0397;International Journal of Environmental Analytical Chemistry;Hybrid;2950;2013;;;
1369-1619;International Journal of Environmental Health Research;Hybrid;2950;2013;;;
1029-0400;International Journal of Environmental Studies;Hybrid;2950;2013;;;
1754-3274;International Journal of Fashion Design, Technology and Education;Hybrid;2950;2013;;;
1532-2386;International Journal of Food Properties;Hybrid;2950;2013;;;
1932-9903;International Journal of Forensic Mental Health;Hybrid;2950;2013;;;
0843-5243;International Journal of Forest Engineering;Hybrid;2950;2013;;;
1553-8621;International Journal of Fruit Science;Hybrid;2950;2013;;;
1563-5104;International Journal of General Systems;Hybrid;2950;2013;;;
1362-3087;International Journal of Geographical Information Science;Hybrid;2950;2013;;;
1543-5083;International Journal of Green Energy;Hybrid;2950;2013;;;
1943-0906;International Journal of Green Nanotechnology;Hybrid;2950;2013;;;
2164-9545;International Journal of Health Promotion and Education ;Hybrid;2950;2013;;;
1470-3610;International Journal of Heritage Studies;Hybrid;2950;2013;;;
1525-6499;International Journal of Hospitality & Tourism Administration;Hybrid;2950;2013;;;
1473-3269;International Journal of Housing Policy;Hybrid;2950;2013;;;
1532-7590;International Journal of Human-Computer Interaction;Hybrid;2950;2013;;;
1947-9824;International Journal of Image and Data Fusion;Hybrid;2950;2013;;;
1464-5173;International Journal of Inclusive Education;Hybrid;2950;2013;;;
1745-7319;International Journal of Injury Control and Safety Promotion;Hybrid;2950;2013;;;
1521-0561;International Journal of Intelligence and CounterIntelligence;Hybrid;2950;2013;;;
2326-0068;International Journal of Intelligent Computing in Medical Sciences & Image Processing;Hybrid;2950;2013;;;
1940-9060;International Journal of Jungian Studies;Hybrid;2950;2013;;;
1464-5092;International Journal of Leadership in Education;Hybrid;2950;2013;;;
1464-519X;International Journal of Lifelong Education;Hybrid;2950;2013;;;
1932-586X;International Journal of Listening;Hybrid;2950;2013;;;
1469-848X;International Journal of Logistics Research and Applications;Hybrid;2950;2013;;;
1750-9661;International Journal of Management Science and Engineering Management;Hybrid;2950;2013;;;
1464-5211;International Journal of Mathematical Education in Science and Technology;Hybrid;2950;2013;;;
2049-8543;International Journal of Mental Health Promotion;Hybrid;2950;2013;;;
1748-0949;International Journal of Mining, Reclamation and Environment;Hybrid;2950;2013;;;
1747-7530;International Journal of Multilingualism;Hybrid;2950;2013;;;
2159-6719;International Journal of Odonatology;Hybrid;2950;2013;;;
1559-9620;International Journal of Optomechatronics;Hybrid;2950;2013;;;
1744-5779;International Journal of Parallel, Emergent and Distributed Systems;Hybrid;2950;2013;;;
1477-268X;International Journal of Pavement Engineering;Hybrid;2950;2013;;;
1366-5863;International Journal of Pest Management;Hybrid;2950;2013;;;
1466-4542;International Journal of Philosophical Studies;Hybrid;2950;2013;;;
2169-2335;International Journal of Philosophy and Theology;Hybrid;2950;2013;;;
1549-7879;International Journal of Phytoremediation;Hybrid;2950;2013;;;
2159-4953;International Journal of Play;Hybrid;2950;2013;;;
1563-5341;International Journal of Polymer Analysis and Characterization;Hybrid;2950;2013;;;
1563-535X;International Journal of Polymeric Materials and Polymeric Biomaterials;Hybrid;2950;2013;;;
1366-588X;International Journal of Production Research;Hybrid;2950;2013;;;
1940-9141;International Journal of Psychoanalytic Self Psychology;Hybrid;2950;2013;;;
1464-066X;International Journal of Psychology;Hybrid;2950;2013;;;
1532-4265;International Journal of Public Administration;Hybrid;2950;2013;;;
1366-5898;International Journal of Qualitative Studies in Education;Hybrid;2950;2013;;;
2324-8386;International Journal of Rail Transportation;Hybrid;2950;2013;;;
1366-5901;International Journal of Remote Sensing;Hybrid;2950;2013;;;
1743-7288;International Journal of Research & Method in Education;Hybrid;2950;2013;;;
1814-2060;International Journal of River Basin Management;Hybrid;2950;2013;;;
2168-3611;International Journal of School & Educational Psychology;Hybrid;2950;2013;;;
1464-5289;International Journal of Science Education;Hybrid;2950;2013;;;
2154-8463;International Journal of Science Education, Part B;Hybrid;2950;2013;;;
1931-762X;International Journal of Sexual Health;Hybrid;2950;2013;;;
1947-542X;International Journal of Smart and Nano Materials;Open Access;See Instructions for Authors;2013;;;
1464-5300;International Journal of Social Research Methodology;Hybrid;2950;2013;;;
1557-251X;International Journal of Sport and Exercise Psychology;Hybrid;2950;2013;;;
1940-6959;International Journal of Sport Policy and Politics;Hybrid;2950;2013;;;
1553-1198;International Journal of Strategic Communication;Hybrid;2950;2013;;;
1648-9179;International Journal of Strategic Property Management;Hybrid;2950;2013;;;
2093-7628;International Journal of Sustainable Building Technology and Urban Development;Hybrid;2950;2013;;;
1745-2627;International Journal of Sustainable Development & World Ecology;Hybrid;2950;2013;;;
1478-646X;International Journal of Sustainable Energy;Hybrid;2950;2013;;;
1939-7046;International Journal of Sustainable Engineering;Hybrid;2950;2013;;;
1556-8334;International Journal of Sustainable Transportation;Hybrid;2950;2013;;;
1464-5319;International Journal of Systems Science;Hybrid;2950;2013;;;
2330-2682;International Journal of Systems Science: Operations & Logistics;Hybrid;2960;2013;;;
1532-7574;International Journal of Testing;Hybrid;2950;2013;;;
1466-1829;International Journal of the Economics of Business;Hybrid;2950;2013;;;
1469-9257;International Journal of the Legal Profession;Hybrid;2950;2013;;;
1434-4599;International Journal of Transgenderism;Hybrid;2950;2013;;;
2161-6779;International Journal of Urban Sciences;Hybrid;2950;2013;;;
1946-3146;International Journal of Urban Sustainable Development;Hybrid;2950;2013;;;
1931-5279;International Journal of Vegetable Science;Hybrid;2950;2013;;;
1360-0648;International Journal of Water Resources Development;Hybrid;2950;2013;;;
1424-1250;International Journal on Media Management;Hybrid;2950;2013;;;
1931-3160;International Multilingual Research Journal;Hybrid;2950;2013;;;
1743-906X;International Peacekeeping;Hybrid;2950;2013;;;
1469-9265;International Planning Studies;Hybrid;2950;2013;;;
1559-3169;International Public Management Journal;Hybrid;2950;2013;;;
1747-7611;International Research in Geographical and Environmental Education;Hybrid;2950;2013;;;
1465-3486;International Review of Applied Economics;Hybrid;2950;2013;;;
1364-6885;International Review of Law, Computers & Technology;Hybrid;2950;2013;;;
1469-9273;International Review of Sociology;Hybrid;2950;2013;;;
1750-9858;International Review of Sport and Exercise Psychology;Hybrid;2950;2013;;;
1942-2547;International Studies in Catholic Education;Hybrid;2950;2013;;;
1747-5066;International Studies in Sociology of Education;Hybrid;2950;2013;;;
1469-9281;International Studies in the Philosophy of Science;Hybrid;2950;2013;;;
1944-9488;Internet Mathematics;Hybrid;2950;2013;;;
1540-4749;Internet Reference Services Quarterly;Hybrid;2950;2013;;;
1469-929X;Interventions;Hybrid;2950;2013;;;
1741-5985;Inverse Problems in Science and Engineering;Hybrid;2950;2013;;;
2157-0272;Invertebrate Reproduction & Development;Hybrid;2950;2013;;;
1475-4819;Iranian Studies;Hybrid;2950;2013;;;
1747-4965;Irish Educational Studies;Hybrid;2950;2013;;;
1939-4055;Irish Geography;Hybrid;2950;2013;;;
1743-9078;Irish Political Studies;Hybrid;2950;2013;;;
1469-9303;Irish Studies Review;Hybrid;2950;2013;;;
2164-3040;ISH Journal of Hydraulic Engineering;Hybrid;2950;2013;;;
1469-9311;Islam and Christian–Muslim Relations;Hybrid;2950;2013;;;
1477-2639;Isotopes in Environmental and Health Studies;Hybrid;2950;2013;;;
1743-9086;Israel Affairs;Hybrid;2950;2013;;;
;Israel Journal of Ecology & Evolution;Hybrid;2950;2013;;;
;Israel Journal of Plant Sciences;Hybrid;2950;2013;;;
1748-5851;Italian Journal of Zoology;Hybrid;2950;2013;;;
1469-932X;Japan Forum;Hybrid;2950;2013;;;
1469-9338;Japanese Studies;Hybrid;2950;2013;;;
1749-4079;Jazz Perspectives;Hybrid;2950;2013;;;
2167-9428;Jewish Culture and History;Hybrid;2950;2013;;;
1740-1666;Journal for Cultural Research;Hybrid;2950;2013;;;
1469-1957;Journal for Maritime Research;Hybrid;2950;2013;;;
1536-7975;Journal of Access Services;Hybrid;2950;2013;;;
1545-0848;Journal of Addictive Diseases;Hybrid;2950;2013;;;
1568-5616;Journal of Adhesion Science and Technology;Hybrid;2950;2013;;;
1754-0402;Journal of Adventure Education & Outdoor Learning;Hybrid;2950;2013;;;
1557-7805;Journal of Advertising;Hybrid;2950;2013;;;
1522-9076;Journal of African Business;Hybrid;2950;2013;;;
1469-9346;Journal of African Cultural Studies;Hybrid;2950;2013;;;
1545-083X;Journal of Aggression, Maltreatment & Trauma;Hybrid;2950;2013;;;
1545-0821;Journal of Aging & Social Policy;Hybrid;2950;2013;;;
1540-4722;Journal of Agricultural & Food Information;Hybrid;2950;2013;;;
1545-0813;Journal of Agromedicine;Hybrid;2950;2013;;;
1940-3208;Journal of American College Health;Hybrid;2950;2013;;;
0974-1844;Journal of Applied Animal Research;Hybrid;2950;2013;;;
1532-7604;Journal of Applied Animal Welfare Science;Hybrid;2950;2013;;;
1545-0805;Journal of Applied Aquaculture;Hybrid;2950;2013;;;
1479-5752;Journal of Applied Communication Research;Hybrid;2950;2013;;;
1958-5780;Journal of Applied Non-Classical Logics;Hybrid;2950;2013;;;
1537-7911;Journal of Applied School Psychology;Hybrid;2950;2013;;;
1936-1629;Journal of Applied Security Research;Hybrid;2950;2013;;;
1533-1571;Journal of Applied Sport Psychology;Hybrid;2950;2013;;;
1360-0532;Journal of Applied Statistics;Hybrid;2950;2013;;;
2324-9676;Journal of Applied Water Engineering and Research;Hybrid;2950;2013;;;
1548-8667;Journal of Aquatic Animal Health;Hybrid;2950;2013;;;
1547-0636;Journal of Aquatic Food Product Technology;Hybrid;2950;2013;;;
2153-4780;Journal of Arabian Studies;Hybrid;2950;2013;;;
2326-6384;Journal of Architectural Conservation;Hybrid;2950;2013;;;
1531-314X;Journal of Architectural Education;Hybrid;2950;2013;;;
2029-7947;Journal of Architecture and Urbanism;Hybrid;2950;2013;;;
1533-2756;Journal of Archival Organization;Hybrid;2950;2013;;;
1477-2213;Journal of Asian Natural Products Research;Hybrid;2950;2013;;;
1751-6242;Journal of Asian Public Policy;Hybrid;2950;2013;;;
1528-6940;Journal of Asia-Pacific Business;Hybrid;2950;2013;;;
1835-6419;Journal of Australian Studies;Hybrid;2950;2013;;;
1944-8961;Journal of Balkan and Near Eastern Studies;Hybrid;2950;2013;;;
1751-7877;Journal of Baltic Studies;Hybrid;2950;2013;;;
1469-9362;Journal of Beliefs & Values;Hybrid;2950;2013;;;
1751-3766;Journal of Biological Dynamics;Open Access;See Instructions for Authors;2013;;;
2157-6009;Journal of Biological Education;Hybrid;2950;2013;;;
1568-5624;Journal of Biomaterials Science, Polymer Edition;Hybrid;2950;2013;;;
1538-0254;Journal of Biomolecular Structure and Dynamics;Hybrid;2950;2013;;;
1520-5711;Journal of Biopharmaceutical Statistics;Hybrid;2950;2013;;;
1529-9724;Journal of Bisexuality;Hybrid;2950;2013;;;
2159-1229;Journal of Borderlands Studies;Hybrid;2950;2013;;;
1940-1507;Journal of Building Performance Simulation;Hybrid;2950;2013;;;
1537-2707;Journal of Business & Economic Statistics;Hybrid;2950;2013;;;
1547-0644;Journal of Business & Finance Librarianship;Hybrid;2950;2013;;;
2029-4433;Journal of Business Economics and Management;Hybrid;2950;2013;;;
1547-0628;Journal of Business-to-Business Marketing;Hybrid;2950;2013;;;
1532-2327;Journal of Carbohydrate Chemistry;Hybrid;2950;2013;;;
1479-1811;Journal of Change Management;Hybrid;2950;2013;;;
1728-0591;Journal of Child & Adolescent Mental Health;Hybrid;2950;2013;;;
1547-0652;Journal of Child & Adolescent Substance Abuse;Hybrid;2950;2013;;;
1936-153X;Journal of Child & Adolescent Trauma;Hybrid;2950;2013;;;
1537-940X;Journal of Child Custody;Hybrid;2950;2013;;;
1469-9370;Journal of Child Psychotherapy;Hybrid;2950;2013;;;
1547-0679;Journal of Child Sexual Abuse;Hybrid;2950;2013;;;
1748-2801;Journal of Children and Media;Hybrid;2950;2013;;;
1469-9389;Journal of Children and Poverty;Hybrid;2950;2013;;;
1938-8179;Journal of China Tourism Research;Hybrid;2950;2013;;;
1476-5292;Journal of Chinese Economic and Business Studies;Hybrid;2950;2013;;;
1822-3605;Journal of Civil Engineering and Management;Hybrid;2950;2013;;;
1744-8697;Journal of Civil Society;Hybrid;2950;2013;;;
1744-411X;Journal of Clinical and Experimental Neuropsychology;Hybrid;2950;2013;;;
1537-4424;Journal of Clinical Child & Adolescent Psychology;Hybrid;2950;2013;;;
1532-7647;Journal of Cognition and Development;Hybrid;2950;2013;;;
2044-592X;Journal of Cognitive Psychology;Hybrid;2950;2013;;;
1540-4730;Journal of College Student Psychotherapy;Hybrid;2950;2013;;;
1532-7655;Journal of Community Health Nursing;Hybrid;2950;2013;;;
1543-3706;Journal of Community Practice;Hybrid;2950;2013;;;
2150-5403;Journal of Comparative Asian Development;Hybrid;2950;2013;;;
1572-5448;Journal of Comparative Policy Analysis: Research and Practice;Hybrid;2950;2013;;;
1537-2715;Journal of Computational and Graphical Statistics;Hybrid;2950;2013;;;
1521-0650;Journal of Constructivist Psychology;Hybrid;2950;2013;;;
1539-8293;Journal of Consumer Health On the Internet;Hybrid;2950;2013;;;
1469-9397;Journal of Contemporary African Studies;Hybrid;2950;2013;;;
1752-7554;Journal of Contemporary Asia;Hybrid;2950;2013;;;
1469-9400;Journal of Contemporary China;Hybrid;2950;2013;;;
1478-2790;Journal of Contemporary European Studies;Hybrid;2950;2013;;;
1469-9419;Journal of Contemporary Religion;Hybrid;2950;2013;;;
2330-7714;Journal of Control and Decision;Hybrid;2958;2013;;;
1547-0156;Journal of Convention & Event Tourism;Hybrid;2950;2013;;;
1029-0389;Journal of Coordination Chemistry;Hybrid;2950;2013;;;
1533-2683;Journal of Couple & Relationship Therapy;Hybrid;2950;2013;;;
1540-1391;Journal of Creativity in Mental Health;Hybrid;2950;2013;;;
2158-9119;Journal of Crime and Justice;Hybrid;2950;2013;;;
1745-9117;Journal of Criminal Justice Education;Hybrid;2950;2013;;;
1542-7536;Journal of Crop Improvement;Hybrid;2950;2013;;;
1542-8044;Journal of Culinary Science & Technology;Hybrid;2950;2013;;;
1753-0369;Journal of Cultural Economy;Hybrid;2950;2013;;;
1940-6320;Journal of Cultural Geography;Hybrid;2950;2013;;;
2164-7313;Journal of Current Issues & Research in Advertising;Hybrid;2950;2013;;;
2156-8154;Journal of Curriculum and Pedagogy;Hybrid;2950;2013;;;
1366-5839;Journal of Curriculum Studies;Hybrid;2950;2013;;;
2116-7052;Journal of Decision Systems;Hybrid;2950;2013;;;
1943-9407;Journal of Development Effectiveness;Hybrid;2950;2013;;;
1743-9140;Journal of Development Studies;Hybrid;2950;2013;;;
1563-5120;Journal of Difference Equations and Applications;Hybrid;2950;2013;;;
1532-2351;Journal of Dispersion Science and Technology;Hybrid;2950;2013;;;
1540-4811;Journal of Divorce & Remarriage;Hybrid;2950;2013;;;
1550-4271;Journal of Dual Diagnosis;Hybrid;2950;2013;;;
1559-808X;Journal of Earthquake Engineering;Hybrid;2950;2013;;;
1753-1063;Journal of Eastern African Studies;Hybrid;2950;2013;;;
1528-6959;Journal of East-West Business;Hybrid;2950;2013;;;
1469-9427;Journal of Economic Methodology;Hybrid;2950;2013;;;
1748-7889;Journal of Economic Policy Reform;Hybrid;2950;2013;;;
1747-7638;Journal of Ecotourism;Hybrid;2950;2013;;;
1469-9435;Journal of Education and Work;Hybrid;2950;2013;;;
1940-3356;Journal of Education for Business;Hybrid;2950;2013;;;
1532-7671;Journal of Education for Students Placed at Risk (JESPAR);Hybrid;2950;2013;;;
1360-0540;Journal of Education for Teaching;Hybrid;2950;2013;;;
1464-5106;Journal of Education Policy;Hybrid;2950;2013;;;
1478-7431;Journal of Educational Administration and History;Hybrid;2950;2013;;;
1532-768X;Journal of Educational and Psychological Consultation;Hybrid;2950;2013;;;
1540-4129;Journal of Elder Abuse & Neglect;Hybrid;2950;2013;;;
1745-7297;Journal of Elections, Public Opinion & Parties;Hybrid;2950;2013;;;
1569-3937;Journal of Electromagnetic Waves and Applications;Hybrid;2950;2013;;;
1542-4073;Journal of Electronic Resources in Medical Libraries;Hybrid;2950;2013;;;
1941-1278;Journal of Electronic Resources Librarianship;Hybrid;2950;2013;;;
1545-8822;Journal of Energetic Materials;Hybrid;2950;2013;;;
1466-1837;Journal of Engineering Design;Hybrid;2950;2013;;;
1948-8297;Journal of Enterprise Transformation;Hybrid;2950;2013;;;
2160-6552;Journal of Environmental Economics and Policy;Hybrid;2950;2013;;;
